DATE,PARTY NAME,TYPE,GM,NECK,Quantity
17/01/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,500
17/01/2023,RAHAMAT PACKAGING,PET PREFORM,8.6,ALASKA,500
19/01/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,8.6,ALASKA,125
19/01/2023,SKM PET BLOWERS,PET PREFORM,8.6,ALASKA,150
19/01/2023,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,100
19/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,300
19/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,9.6,ALASKA,300
19/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,300
19/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,400
20/01/2023,NOESIS BUSINESS,PET PREFORM,8.6,ALASKA,250
20/01/2023,NOESIS BUSINESS,PET PREFORM,12.6,ALASKA,125
20/01/2023,NOESIS BUSINESS,PET PREFORM,18.6,ALASKA,125
20/01/2023,RAHAMAT PACKAGING,PET PREFORM,8.6,ALASKA,300
20/01/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,300
20/01/2023,RAHAMAT PACKAGING,PET PREFORM,18.6,ALASKA,400
21/01/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,9.6,ALASKA,375
21/01/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,12.6,ALASKA,125
21/01/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,18.6,ALASKA,500
21/01/2023,HINDUSTAN BEVERAGES,PET PREFORM,18.6,ALASKA,200
21/01/2023,SKM PET BLOWERS,PET PREFORM,18.6,ALASKA,500
23/01/2023,NOESIS BUSINESS,PET PREFORM,8.6,ALASKA,375
23/01/2023,NOESIS BUSINESS,PET PREFORM,18.6,ALASKA,250
23/01/2023,NOESIS BUSINESS,PET PREFORM,13.6,ALASKA,125
23/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,400
23/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,9.6,ALASKA,300
23/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,500
23/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,300
23/01/2023,VINAYAK ENTERPRISES BYPASS,PET PREFORM,34,ALASKA,2
23/01/2023,VINAYAK ENTERPRISES BYPASS,PET PREFORM,32,ALASKA,300
23/01/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,32,ALASKA,100
23/01/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,18.6,ALASKA,50
23/01/2023,RAHAMAT PACKAGING,PET PREFORM,18.6,ALASKA,300
23/01/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,300
23/01/2023,RAHAMAT PACKAGING,PET PREFORM,8.6,ALASKA,300
24/01/2023,SKM PET BLOWERS,PET PREFORM,8.6,ALASKA,250
24/01/2023,KATYAYANI AQUA,PET PREFORM,18.6,ALASKA,200
24/01/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,300
24/01/2023,RAHAMAT PACKAGING,PET PREFORM,18.6,ALASKA,300
24/01/2023,RAHAMAT PACKAGING,PET PREFORM,8.6,ALASKA,200
25/01/2023,GANGWAL BEVERAGES,PET PREFORM,12.6,ALASKA,1000
25/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,8.6,ALASKA,700
25/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,200
25/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,600
25/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,150
25/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,350
27/01/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,32,ALASKA,100
28/01/2023,GANGWAL BEVERAGES,PET PREFORM,8.6,ALASKA,1000
28/01/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,9.6,ALASKA,125
30/01/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,8.6,ALASKA,500
30/01/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,12.6,ALASKA,400
30/01/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,18.6,ALASKA,400
30/01/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,34,ALASKA,300
30/01/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,8.6,ALASKA,800
30/01/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,9.6,ALASKA,400
30/01/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,12.6,ALASKA,500
30/01/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,18.6,ALASKA,800
30/01/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,32,ALASKA,200
30/01/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,34,ALASKA,500
31/01/2023,SKM PET BLOWERS,PET PREFORM,18.6,ALASKA,375
31/01/2023,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,125
31/01/2023,M P AQUATECH,PET PREFORM,12.6,ALASKA,300
31/01/2023,M P AQUATECH,PET PREFORM,18.6,ALASKA,400
31/01/2023,M P AQUATECH,PET PREFORM,8.6,ALASKA,100
31/01/2023,M P AQUATECH,PET PREFORM,32,ALASKA,200
31/01/2023,M P AQUATECH,PET PREFORM,8.6,ALASKA,200
31/01/2023,M P AQUATECH,PET PREFORM,9.6,ALASKA,300
31/01/2023,M P AQUATECH,PET PREFORM,18.6,ALASKA,500
31/01/2023,M P AQUATECH,PET PREFORM,32,ALASKA,200
31/01/2023,M P AQUATECH,PET PREFORM,34,ALASKA,200
31/01/2023,M P AQUATECH,PET PREFORM,8.6,ALASKA,700
31/01/2023,M P AQUATECH,PET PREFORM,18.6,ALASKA,300
31/01/2023,M P AQUATECH,PET PREFORM,32,ALASKA,200
31/01/2023,M P AQUATECH,PET PREFORM,34,ALASKA,300
01/02/2023,SKM PET BLOWERS,PET PREFORM,8.6,ALASKA,125
01/02/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,12.6,ALASKA,50
01/02/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,13.6,ALASKA,50
02/02/2023,RAHAMAT PACKAGING,PET PREFORM,8.6,ALASKA,300
02/02/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,400
02/02/2023,RAHAMAT PACKAGING,PET PREFORM,18.6,ALASKA,400
02/02/2023,NOESIS BUSINESS,PET PREFORM,8.6,ALASKA,500
02/02/2023,KATYAYANI AQUA,PET PREFORM,18.6,ALASKA,250
03/02/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,18.6,ALASKA,750
03/02/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,12.6,ALASKA,250
03/02/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,9.6,ALASKA,250
03/02/2023,RAHAMAT PACKAGING,PET PREFORM,8.6,ALASKA,300
03/02/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,300
03/02/2023,RAHAMAT PACKAGING,PET PREFORM,18.6,ALASKA,200
06/02/2023,SKM PET BLOWERS,PET PREFORM,18.6,ALASKA,250
06/02/2023,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,150
06/02/2023,SKM PET BLOWERS,PET PREFORM,8.6,ALASKA,100
06/02/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,32,ALASKA,100
06/02/2023,HINDUSTAN BEVERAGES,PET PREFORM,18.6,ALASKA,75
06/02/2023,HINDUSTAN BEVERAGES,PET PREFORM,12.6,ALASKA,25
06/02/2023,RAHAMAT PACKAGING,PET PREFORM,8.6,ALASKA,300
06/02/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,300
06/02/2023,RAHAMAT PACKAGING,PET PREFORM,18.6,ALASKA,400
06/02/2023,RAHAMAT PACKAGING,PET PREFORM,32,ALASKA,100
08/02/2023,MDM FOOD & BEVERAGES,PET PREFORM,9.6,ALASKA,1000
09/02/2023,NOESIS BUSINESS,PET PREFORM,18.6,ALASKA,500
09/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,8.6,ALASKA,1200
09/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,12.6,ALASKA,200
09/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,18.6,ALASKA,700
09/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,32,ALASKA,300
09/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,34,ALASKA,600
09/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,8.6,ALASKA,800
09/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,18.6,ALASKA,300
09/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,32,ALASKA,200
09/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,34,ALASKA,200
10/02/2023,SKM PET BLOWERS,PET PREFORM,8.6,ALASKA,250
10/02/2023,RAHAMAT PACKAGING,PET PREFORM,8.6,ALASKA,400
10/02/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,400
10/02/2023,RAHAMAT PACKAGING,PET PREFORM,18.6,ALASKA,400
12/02/2023,NARMADA ENERGY DRINKS,PET PREFORM,18.6,ALASKA,1500
12/02/2023,NARMADA ENERGY DRINKS,PET PREFORM,12.6,ALASKA,500
13/02/2023,VINAYAK ENTERPRISES BYPASS,PET PREFORM,32,ALASKA,300
13/02/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,32,ALASKA,100
13/02/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,18.6,ALASKA,50
14/02/2023,NOESIS BUSINESS,PET PREFORM,18.6,ALASKA,150
14/02/2023,NOESIS BUSINESS,PET PREFORM,8.6,ALASKA,150
14/02/2023,RAHAMAT PACKAGING,PET PREFORM,18.6,ALASKA,500
14/02/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,400
15/02/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,18.6,ALASKA,1000
15/02/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,12.6,ALASKA,125
15/02/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,9.6,ALASKA,125
15/02/2023,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,375
15/02/2023,SKM PET BLOWERS,PET PREFORM,18.6,ALASKA,125
15/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,8.6,ALASKA,600
15/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,300
15/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,500
15/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,9.6,ALASKA,300
15/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,300
17/02/2023,NOESIS BUSINESS,PET PREFORM,12.6,ALASKA,125
17/02/2023,NOESIS BUSINESS,PET PREFORM,18.6,ALASKA,250
17/02/2023,NOESIS BUSINESS,PET PREFORM,8.6,ALASKA,375
17/02/2023,GANGWAL BEVERAGES,PET PREFORM,8.6,ALASKA,900
17/02/2023,RAHAMAT PACKAGING,PET PREFORM,18.6,ALASKA,400
17/02/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,500
17/02/2023,RAHAMAT PACKAGING,PET PREFORM,8.6,ALASKA,300
18/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,8.6,ALASKA,500
18/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,9.6,ALASKA,400
18/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,300
18/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,600
18/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,200
19/02/2023,KATYAYANI AQUA,PET PREFORM,18.6,ALASKA,150
21/02/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,12.6,ALASKA,100
21/02/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,8.6,ALASKA,100
21/02/2023,SKM PET BLOWERS,PET PREFORM,18.6,ALASKA,225
21/02/2023,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,125
21/02/2023,RAHAMAT PACKAGING,PET PREFORM,18.6,ALASKA,400
21/02/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,500
21/02/2023,RAHAMAT PACKAGING,PET PREFORM,8.6,ALASKA,300
21/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,300
21/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,300
21/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,100
21/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,400
21/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,8.6,ALASKA,500
22/02/2023,NOESIS BUSINESS,PET PREFORM,18.6,ALASKA,375
22/02/2023,NOESIS BUSINESS,PET PREFORM,8.6,ALASKA,375
23/02/2023,SKM PET BLOWERS,PET PREFORM,8.6,ALASKA,250
23/02/2023,SKM PET BLOWERS,PET PREFORM,18.6,ALASKA,125
23/02/2023,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,125
23/02/2023,VINAYAK ENTERPRISES BYPASS,PET PREFORM,32,ALASKA,300
23/02/2023,RAHAMAT PACKAGING,PET PREFORM,18.6,ALASKA,500
23/02/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,700
24/02/2023,KATYAYANI AQUA,PET PREFORM,18.6,ALASKA,250
24/02/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,9.6,ALASKA,125
24/02/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,12.6,ALASKA,125
24/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,8.6,ALASKA,600
24/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,200
24/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,9.6,ALASKA,300
24/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,300
24/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,200
24/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,300
25/02/2023,GANGWAL BEVERAGES,PET PREFORM,8.6,ALASKA,800
26/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,8.6,ALASKA,600
26/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,9.6,ALASKA,200
26/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,200
26/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,400
26/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,300
26/02/2023,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,300
27/02/2023,SKM PET BLOWERS,PET PREFORM,18.6,ALASKA,375
27/02/2023,SKM PET BLOWERS,PET PREFORM,8.6,ALASKA,250
28/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,12.6,ALASKA,600
28/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,18.6,ALASKA,300
28/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,8.6,ALASKA,400
28/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,8.6,ALASKA,500
28/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,12.6,ALASKA,500
28/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,18.6,ALASKA,500
28/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,34,ALASKA,500
02/03/2023,NOESIS BUSINESS,PET PREFORM,18.6,ALASKA,250
02/03/2023,NOESIS BUSINESS,PET PREFORM,8.6,ALASKA,250
02/03/2023,NOESIS BUSINESS,PET PREFORM,12.6,ALASKA,125
02/03/2023,RAHAMAT PACKAGING,PET PREFORM,18.6,ALASKA,300
02/03/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,100
04/03/2023,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,375
04/03/2023,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.6,ALASKA,400
04/03/2023,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,12.6,ALASKA,400
04/03/2023,KATYAYANI AQUA,PET PREFORM,18.6,ALASKA,250
04/03/2023,RAHAMAT PACKAGING,PET PREFORM,18.6,ALASKA,400
04/03/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,300
06/03/2023,VINAYAK ENTERPRISES BYPASS,PET PREFORM,32,ALASKA,300
06/03/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,18.6,ALASKA,1125
06/03/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,12.6,ALASKA,250
06/03/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,9.6,ALASKA,125
06/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,8.6,ALASKA,300
06/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,300
06/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,300
06/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,9.6,ALASKA,200
06/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,200
06/03/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,32,ALASKA,150
09/03/2023,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,125
09/03/2023,SKM PET BLOWERS,PET PREFORM,8.6,ALASKA,375
09/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,700
09/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,500
09/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,400
09/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,400
10/03/2023,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,375
11/03/2023,NOESIS BUSINESS,PET PREFORM,18.6,ALASKA,625
11/03/2023,NOESIS BUSINESS,PET PREFORM,13.6,ALASKA,250
11/03/2023,NOESIS BUSINESS,PET PREFORM,8.6,ALASKA,375
11/03/2023,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.6,ALASKA,300
11/03/2023,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,12.6,ALASKA,300
12/03/2023,LASSORT DESIGNS     DEWAS,PET PREFORM,8.6,ALASKA,100
13/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,200
13/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,300
13/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,8.6,ALASKA,400
13/03/2023,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.6,ALASKA,300
13/03/2023,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,12.6,ALASKA,300
15/03/2023,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,500
15/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,8.6,ALASKA,300
15/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,500
15/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,500
15/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,100
15/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,400
15/03/2023,LASSORT DESIGNS     DEWAS,PET PREFORM,8.6,ALASKA,150
15/03/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,300
17/03/2023,HINDUSTAN BEVERAGES,PET PREFORM,18.6,ALASKA,150
17/03/2023,HINDUSTAN BEVERAGES,PET PREFORM,9.6,ALASKA,25
17/03/2023,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.6,ALASKA,300
17/03/2023,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,12.6,ALASKA,300
17/03/2023,SOHANI ENTERPRISES,PET PREFORM,18.6,ALASKA,500
20/03/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,8.6,ALASKA,200
20/03/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,12.6,ALASKA,300
20/03/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,18.6,ALASKA,700
20/03/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,34,ALASKA,100
20/03/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,18.6,ALASKA,300
20/03/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,12.6,ALASKA,300
20/03/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,32,ALASKA,300
20/03/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,34,ALASKA,300
20/03/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,8.6,ALASKA,300
20/03/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,12.6,ALASKA,300
20/03/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,18.6,ALASKA,300
20/03/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,34,ALASKA,200
20/03/2023,KATYAYANI AQUA,PET PREFORM,18.6,ALASKA,250
21/03/2023,SKM PET BLOWERS,PET PREFORM,18.6,ALASKA,375
21/03/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,12.6,ALASKA,100
21/03/2023,VINAYAK ENTERPRISES BYPASS,PET PREFORM,32,ALASKA,250
22/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,8.6,ALASKA,500
22/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,400
22/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,500
22/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,300
22/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,300
22/03/2023,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.6,ALASKA,300
22/03/2023,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,12.6,ALASKA,300
22/03/2023,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,8.6,ALASKA,200
23/03/2023,NOESIS BUSINESS,PET PREFORM,18.6,ALASKA,250
23/03/2023,NOESIS BUSINESS,PET PREFORM,8.6,ALASKA,250
23/03/2023,HINDUSTAN BEVERAGES,PET PREFORM,18.6,ALASKA,250
23/03/2023,HINDUSTAN BEVERAGES,PET PREFORM,12.6,ALASKA,50
23/03/2023,SKM PET BLOWERS,PET PREFORM,18.6,ALASKA,125
23/03/2023,SKM PET BLOWERS,PET PREFORM,8.6,ALASKA,250
24/03/2023,GATI EVENTS AND MARKETING,PET PREFORM,8.6,ALASKA,75
24/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,8.6,ALASKA,800
24/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,200
24/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,200
26/03/2023,NARMADA ENERGY DRINKS,PET PREFORM,18.6,ALASKA,1750
26/03/2023,NARMADA ENERGY DRINKS,PET PREFORM,12.6,ALASKA,750
27/03/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,32,ALASKA,200
27/03/2023,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.6,ALASKA,200
27/03/2023,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,8.6,ALASKA,200
27/03/2023,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,12.6,ALASKA,200
27/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,8.6,ALASKA,400
27/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,600
27/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,300
27/03/2023,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,200
28/03/2023,SKM PET BLOWERS,PET PREFORM,18.6,ALASKA,250
29/03/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,600
29/03/2023,RAHAMAT PACKAGING,PET PREFORM,8.6,ALASKA,100
01/04/2023,NOESIS BUSINESS,PET PREFORM,8.45,ALASKA,375
01/04/2023,NOESIS BUSINESS,PET PREFORM,12.6,ALASKA,250
01/04/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,18.2,ALASKA,875
01/04/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,12.6,ALASKA,125
01/04/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,12.6,ALASKA,100
04/04/2023,KATYAYANI AQUA,PET PREFORM,18.2,ALASKA,300
04/04/2023,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,250
04/04/2023,SKM PET BLOWERS,PET PREFORM,8.45,ALASKA,125
05/04/2023,MASAR BEVERAGES,PET PREFORM,32,ALASKA,200
05/04/2023,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,300
05/04/2023,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,200
05/04/2023,MASAR BEVERAGES,PET PREFORM,8.45,ALASKA,600
05/04/2023,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,600
05/04/2023,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,200
05/04/2023,MASAR BEVERAGES,PET PREFORM,32,ALASKA,200
05/04/2023,MASAR BEVERAGES,PET PREFORM,34,ALASKA,300
05/04/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,300
05/04/2023,RAHAMAT PACKAGING,PET PREFORM,18.2,ALASKA,200
06/04/2023,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,12.6,ALASKA,300
06/04/2023,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,8.45,ALASKA,300
08/04/2023,MASAR BEVERAGES,PET PREFORM,34,ALASKA,300
08/04/2023,MASAR BEVERAGES,PET PREFORM,32,ALASKA,400
08/04/2023,MASAR BEVERAGES,PET PREFORM,8.45,ALASKA,800
08/04/2023,SKM PET BLOWERS,PET PREFORM,18.2,ALASKA,200
08/04/2023,SKM PET BLOWERS,PET PREFORM,8.45,ALASKA,50
08/04/2023,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,250
08/04/2023,NOESIS BUSINESS,PET PREFORM,18.2,ALASKA,375
08/04/2023,NOESIS BUSINESS,PET PREFORM,8.45,ALASKA,375
08/04/2023,NOESIS BUSINESS,PET PREFORM,12.6,ALASKA,75
08/04/2023,LASSORT DESIGNS     DEWAS,PET PREFORM,18.2,ALASKA,75
11/04/2023,SKM PET BLOWERS,PET PREFORM,18.2,ALASKA,425
11/04/2023,SKM PET BLOWERS,PET PREFORM,8.45,ALASKA,75
11/04/2023,RAHAMAT PACKAGING,PET PREFORM,18.2,ALASKA,200
11/04/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,900
12/04/2023,MASAR BEVERAGES,PET PREFORM,8.45,ALASKA,600
12/04/2023,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,500
12/04/2023,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,600
12/04/2023,MASAR BEVERAGES,PET PREFORM,34,ALASKA,300
12/04/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,12.6,ALASKA,100
13/04/2023,KATYAYANI AQUA,PET PREFORM,18.2,ALASKA,250
13/04/2023,KATYAYANI AQUA,PET PREFORM,13.6,ALASKA,50
13/04/2023,NOESIS BUSINESS,PET PREFORM,18.2,ALASKA,250
13/04/2023,NOESIS BUSINESS,PET PREFORM,8.45,ALASKA,250
