DATE,PARTY NAME,TYPE,GM,NECK,Quantity,GROSS AMOUNT TRADE DIS.
29/01/2021,MASAR BEVERAGES     RAU,PET PREFORM,9.2,ALASKA,300,CLEAR(ALASKA)9.2GMs 28mm
29/01/2021,MASAR BEVERAGES     RAU,PET PREFORM,13.6,ALASKA,200,CLEAR(ALASKA)13.6GMs 28mm
29/01/2021,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,400,CLEAR(ALASKA)18.5GMs 28mm
30/01/2021,M P AQUATECH,PET PREFORM,18.5,ALASKA,300,CLEAR(ALASKA)18.5GMs 28mm
30/01/2021,M P AQUATECH,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
30/01/2021,M P AQUATECH,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
02/02/2021,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,500,CLEAR(ALASKA)18.5GMs 28mm
02/02/2021,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
03/02/2021,M P AQUATECH,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
03/02/2021,M P AQUATECH,PET PREFORM,9.2,ALASKA,300,CLEAR(ALASKA)9.2GMs 28mm
03/02/2021,M P AQUATECH,PET PREFORM,34,ALASKA,300,CLEAR(ALASKA)34GMs 28mm
03/02/2021,NARMADA ENERGY DRINKS,PET PREFORM,18.5,ALASKA,1000,CLEAR(ALASKA)18.5GMs 28mm
03/02/2021,NARMADA ENERGY DRINKS,PET PREFORM,13.6,ALASKA,600,CLEAR(ALASKA)13.6GMs 28mm
03/02/2021,NARMADA ENERGY DRINKS,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
03/02/2021,NARMADA ENERGY DRINKS,PET PREFORM,32,ALASKA,200,CLEAR(ALASKA)32GMs 28mm
04/02/2021,RITESH BLOWERS,PET PREFORM,18.5,ALASKA,400,CLEAR(ALASKA)18.5GMs 28mm
04/02/2021,RITESH BLOWERS,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
04/02/2021,RITESH BLOWERS,PET PREFORM,9.2,ALASKA,300,CLEAR(ALASKA)9.2GMs 28mm
04/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,9.2,ALASKA,400,CLEAR(ALASKA)9.2GMs 28mm
04/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,13.6,ALASKA,400,CLEAR(ALASKA)13.6GMs 28mm
04/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,18.5,ALASKA,400,CLEAR(ALASKA)18.5GMs 28mm
05/02/2021,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,300,CLEAR(ALASKA)18.5GMs 28mm
05/02/2021,BALAJI INDUSTRIES,PET PREFORM,13.6,ALASKA,100,CLEAR(ALASKA)13.6GMs 28mm
06/02/2021,MARUTI ENTERPRISES,PET PREFORM,18.5,ALASKA,280,CLEAR(ALASKA)18.5GMs 28mm
06/02/2021,MARUTI ENTERPRISES,PET PREFORM,13.6,ALASKA,260,CLEAR(ALASKA)13.6GMs 28mm
06/02/2021,MARUTI ENTERPRISES,PET PREFORM,9.2,ALASKA,260,CLEAR(ALASKA)9.2GMs 28mm
06/02/2021,MAXX BEVERAGS & ENERGY PVT.,PET PREFORM,18.5,ALASKA,400,CLEAR(ALASKA)18.5GMs 28mm
06/02/2021,MAXX BEVERAGS & ENERGY PVT.,PET PREFORM,13.6,ALASKA,400,CLEAR(ALASKA)13.6GMs 28mm
06/02/2021,MAXX BEVERAGS & ENERGY PVT.,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
06/02/2021,M P AQUATECH,PET PREFORM,18.5,ALASKA,400,CLEAR(ALASKA)18.5GMs 28mm
06/02/2021,M P AQUATECH,PET PREFORM,13.6,ALASKA,400,CLEAR(ALASKA)13.6GMs 28mm
07/02/2021,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,200,CLEAR(ALASKA)18.5GMs 28mm
07/02/2021,RITESH BLOWERS,PET PREFORM,18.5,ALASKA,500,CLEAR(ALASKA)18.5GMs 28mm
07/02/2021,RITESH BLOWERS,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
07/02/2021,RITESH BLOWERS,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
07/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,18.5,ALASKA,300,CLEAR(ALASKA)18.5GMs 28mm
07/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
07/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,100,CLEAR(ALASKA)34GMs 28mm
07/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,100,CLEAR(ALASKA)32GMs 28mm
09/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,13.6,ALASKA,400,CLEAR(ALASKA)13.6GMs 28mm
09/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,9.2,ALASKA,300,CLEAR(ALASKA)9.2GMs 28mm
09/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,100,CLEAR(ALASKA)34GMs 28mm
10/02/2021,NOESIS BUSINESS,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
10/02/2021,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,100,CLEAR(ALASKA)18.5GMs 28mm
10/02/2021,M P AQUATECH,PET PREFORM,18.5,ALASKA,500,CLEAR(ALASKA)18.5GMs 28mm
10/02/2021,M P AQUATECH,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
11/02/2021,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,400,CLEAR(ALASKA)18.5GMs 28mm
11/02/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,500,CLEAR(ALASKA)18.5GMs 28mm
11/02/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
11/02/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
12/02/2021,M P AQUATECH,PET PREFORM,18.5,ALASKA,200,CLEAR(ALASKA)18.5GMs 28mm
12/02/2021,M P AQUATECH,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
12/02/2021,M P AQUATECH,PET PREFORM,34,ALASKA,200,CLEAR(ALASKA)34GMs 28mm
12/02/2021,M P AQUATECH,PET PREFORM,32,ALASKA,100,CLEAR(ALASKA)32GMs 28mm
12/02/2021,NARMADA ENERGY DRINKS,PET PREFORM,18.5,ALASKA,1400,CLEAR(ALASKA)18.5GMs 28mm
12/02/2021,NARMADA ENERGY DRINKS,PET PREFORM,13.6,ALASKA,600,CLEAR(ALASKA)13.6GMs 28mm
13/02/2021,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,400,CLEAR(ALASKA)18.5GMs 28mm
13/02/2021,BALAJI INDUSTRIES,PET PREFORM,13.6,ALASKA,200,CLEAR(ALASKA)13.6GMs 28mm
13/02/2021,VINAYAK ENTERPRISES BYPASS,PET PREFORM,34,ALASKA,240,CLEAR(ALASKA)34GMs 28mm
13/02/2021,M P AQUATECH,PET PREFORM,13.6,ALASKA,500,CLEAR(ALASKA)13.6GMs 28mm
13/02/2021,M P AQUATECH,PET PREFORM,18.5,ALASKA,200,CLEAR(ALASKA)18.5GMs 28mm
13/02/2021,M P AQUATECH,PET PREFORM,34,ALASKA,100,CLEAR(ALASKA)34GMs 28mm
15/02/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,500,CLEAR(ALASKA)18.5GMs 28mm
15/02/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
15/02/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
15/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,18.5,ALASKA,300,CLEAR(ALASKA)18.5GMs 28mm
15/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
15/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,200,CLEAR(ALASKA)34GMs 28mm
16/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,18.5,ALASKA,300,CLEAR(ALASKA)18.5GMs 28mm
16/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
16/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,9.2,ALASKA,300,CLEAR(ALASKA)9.2GMs 28mm
16/02/2021,NOESIS BUSINESS,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
16/02/2021,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,100,CLEAR(ALASKA)18.5GMs 28mm
16/02/2021,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,400,CLEAR(ALASKA)18.5GMs 28mm
17/02/2021,M P AQUATECH,PET PREFORM,13.6,ALASKA,800,CLEAR(ALASKA)13.6GMs 28mm
17/02/2021,MARUTI ENTERPRISES,PET PREFORM,18.5,ALASKA,400,CLEAR(ALASKA)18.5GMs 28mm
17/02/2021,MARUTI ENTERPRISES,PET PREFORM,13.6,ALASKA,200,CLEAR(ALASKA)13.6GMs 28mm
17/02/2021,MARUTI ENTERPRISES,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
17/02/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,500,CLEAR(ALASKA)18.5GMs 28mm
17/02/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,200,CLEAR(ALASKA)13.6GMs 28mm
17/02/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
18/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,18.5,ALASKA,400,CLEAR(ALASKA)18.5GMs 28mm
18/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,300,CLEAR(ALASKA)34GMs 28mm
18/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,100,CLEAR(ALASKA)32GMs 28mm
18/02/2021,M P AQUATECH,PET PREFORM,13.6,ALASKA,400,CLEAR(ALASKA)13.6GMs 28mm
18/02/2021,M P AQUATECH,PET PREFORM,9.2,ALASKA,400,CLEAR(ALASKA)9.2GMs 28mm
18/02/2021,M P AQUATECH,PET PREFORM,32,ALASKA,100,CLEAR(ALASKA)32GMs 28mm
19/02/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,500,CLEAR(ALASKA)18.5GMs 28mm
19/02/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
19/02/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
19/02/2021,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,400,CLEAR(ALASKA)18.5GMs 28mm
19/02/2021,BALAJI INDUSTRIES,PET PREFORM,32,ALASKA,100,CLEAR(ALASKA)32GMs 28mm
19/02/2021,RIOG FOODS,PET PREFORM,18.5,ALASKA,200,CLEAR(ALASKA)18.5GMs 28mm
19/02/2021,RIOG FOODS,PET PREFORM,13.6,ALASKA,400,CLEAR(ALASKA)13.6GMs 28mm
19/02/2021,RIOG FOODS,PET PREFORM,9.2,ALASKA,400,CLEAR(ALASKA)9.2GMs 28mm
20/02/2021,M P AQUATECH,PET PREFORM,18.5,ALASKA,400,CLEAR(ALASKA)18.5GMs 28mm
20/02/2021,M P AQUATECH,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
22/02/2021,M P AQUATECH,PET PREFORM,9.2,ALASKA,300,CLEAR(ALASKA)9.2GMs 28mm
22/02/2021,M P AQUATECH,PET PREFORM,34,ALASKA,300,CLEAR(ALASKA)34GMs 28mm
22/02/2021,M P AQUATECH,PET PREFORM,18.5,ALASKA,200,CLEAR(ALASKA)18.5GMs 28mm
23/02/2021,SKM PET BLOWERS,PET PREFORM,9.2,ALASKA,800,CLEAR(ALASKA)9.2GMs 28mm
23/02/2021,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,140,CLEAR(ALASKA)18.5GMs 28mm
23/02/2021,NOESIS BUSINESS,PET PREFORM,9.2,ALASKA,160,CLEAR(ALASKA)9.2GMs 28mm
23/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,18.5,ALASKA,300,CLEAR(ALASKA)18.5GMs 28mm
23/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
23/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,100,CLEAR(ALASKA)34GMs 28mm
23/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,100,CLEAR(ALASKA)32GMs 28mm
24/02/2021,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
24/02/2021,MARUTI ENTERPRISES,PET PREFORM,18.5,ALASKA,300,CLEAR(ALASKA)18.5GMs 28mm
24/02/2021,MARUTI ENTERPRISES,PET PREFORM,13.6,ALASKA,260,CLEAR(ALASKA)13.6GMs 28mm
24/02/2021,MARUTI ENTERPRISES,PET PREFORM,9.2,ALASKA,240,CLEAR(ALASKA)9.2GMs 28mm
24/02/2021,M P AQUATECH,PET PREFORM,18.5,ALASKA,300,CLEAR(ALASKA)18.5GMs 28mm
24/02/2021,M P AQUATECH,PET PREFORM,9.2,ALASKA,300,CLEAR(ALASKA)9.2GMs 28mm
24/02/2021,M P AQUATECH,PET PREFORM,34,ALASKA,200,CLEAR(ALASKA)34GMs 28mm
24/02/2021,M P AQUATECH,PET PREFORM,32,ALASKA,200,CLEAR(ALASKA)32GMs 28mm
24/02/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,400,CLEAR(ALASKA)18.5GMs 28mm
24/02/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,400,CLEAR(ALASKA)13.6GMs 28mm
24/02/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
24/02/2021,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,1000,CLEAR(ALASKA)18.5GMs 28mm
28/02/2021,RIOG FOODS,PET PREFORM,9.2,ALASKA,400,CLEAR(ALASKA)9.2GMs 28mm
28/02/2021,RIOG FOODS,PET PREFORM,13.6,ALASKA,400,CLEAR(ALASKA)13.6GMs 28mm
28/02/2021,RIOG FOODS,PET PREFORM,18.5,ALASKA,200,CLEAR(ALASKA)18.5GMs 28mm
28/02/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,500,CLEAR(ALASKA)18.5GMs 28mm
28/02/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,200,CLEAR(ALASKA)13.6GMs 28mm
28/02/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,300,CLEAR(ALASKA)9.2GMs 28mm
28/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
28/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,9.2,ALASKA,300,CLEAR(ALASKA)9.2GMs 28mm
28/02/2021,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,300,CLEAR(ALASKA)34GMs 28mm
28/02/2021,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,100,CLEAR(ALASKA)18.5GMs 28mm
28/02/2021,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
28/02/2021,M P AQUATECH,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
28/02/2021,M P AQUATECH,PET PREFORM,9.2,ALASKA,300,CLEAR(ALASKA)9.2GMs 28mm
28/02/2021,M P AQUATECH,PET PREFORM,34,ALASKA,300,CLEAR(ALASKA)34GMs 28mm
03/03/2021,MASAR BEVERAGES     RAU,PET PREFORM,18.5,ALASKA,300,CLEAR(ALASKA)18.5GMs 28mm
03/03/2021,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,200,CLEAR(ALASKA)32GMs 28mm
03/03/2021,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,300,CLEAR(ALASKA)9.2GMs 28mm
03/03/2021,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,100,CLEAR(ALASKA)18.5GMs 28mm
03/03/2021,BALAJI INDUSTRIES,PET PREFORM,13.6,ALASKA,100,CLEAR(ALASKA)13.6GMs 28mm
04/03/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,300,CLEAR(ALASKA)18.5GMs 28mm
04/03/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
04/03/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,300,CLEAR(ALASKA)9.2GMs 28mm
04/03/2021,M P AQUATECH,PET PREFORM,13.6,ALASKA,400,CLEAR(ALASKA)13.6GMs 28mm
04/03/2021,M P AQUATECH,PET PREFORM,9.2,ALASKA,300,CLEAR(ALASKA)9.2GMs 28mm
04/03/2021,M P AQUATECH,PET PREFORM,18.5,ALASKA,100,CLEAR(ALASKA)18.5GMs 28mm
04/03/2021,M P AQUATECH,PET PREFORM,34,ALASKA,100,CLEAR(ALASKA)34GMs 28mm
04/03/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,34,ALASKA,100,CLEAR(ALASKA)34GMs 28mm
06/03/2021,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,1600,CLEAR(ALASKA)18.5GMs 28mm
06/03/2021,NOESIS BUSINESS,PET PREFORM,9.2,ALASKA,400,CLEAR(ALASKA)9.2GMs 28mm
07/03/2021,RIOG FOODS,PET PREFORM,18.5,ALASKA,400,CLEAR(ALASKA)18.5GMs 28mm
07/03/2021,RIOG FOODS,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
07/03/2021,RIOG FOODS,PET PREFORM,9.2,ALASKA,300,CLEAR(ALASKA)9.2GMs 28mm
07/03/2021,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,300,CLEAR(ALASKA)9.2GMs 28mm
07/03/2021,BALAJI INDUSTRIES,PET PREFORM,13.6,ALASKA,100,CLEAR(ALASKA)13.6GMs 28mm
07/03/2021,MASAR BEVERAGES     RAU,PET PREFORM,18.5,ALASKA,300,CLEAR(ALASKA)18.5GMs 28mm
07/03/2021,MASAR BEVERAGES     RAU,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
07/03/2021,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,100,CLEAR(ALASKA)34GMs 28mm
07/03/2021,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,100,CLEAR(ALASKA)32GMs 28mm
08/03/2021,MASAR BEVERAGES     RAU,PET PREFORM,18.5,ALASKA,300,CLEAR(ALASKA)18.5GMs 28mm
08/03/2021,MASAR BEVERAGES     RAU,PET PREFORM,13.6,ALASKA,200,CLEAR(ALASKA)13.6GMs 28mm
08/03/2021,MASAR BEVERAGES     RAU,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
09/03/2021,M P AQUATECH,PET PREFORM,9.2,ALASKA,400,CLEAR(ALASKA)9.2GMs 28mm
09/03/2021,M P AQUATECH,PET PREFORM,18.5,ALASKA,200,CLEAR(ALASKA)18.5GMs 28mm
09/03/2021,M P AQUATECH,PET PREFORM,34,ALASKA,200,CLEAR(ALASKA)34GMs 28mm
10/03/2021,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,300,CLEAR(ALASKA)18.5GMs 28mm
10/03/2021,BALAJI INDUSTRIES,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
10/03/2021,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,300,CLEAR(ALASKA)9.2GMs 28mm
12/03/2021,M P AQUATECH,PET PREFORM,18.5,ALASKA,300,CLEAR(ALASKA)18.5GMs 28mm
12/03/2021,M P AQUATECH,PET PREFORM,13.6,ALASKA,200,CLEAR(ALASKA)13.6GMs 28mm
12/03/2021,M P AQUATECH,PET PREFORM,34,ALASKA,200,CLEAR(ALASKA)34GMs 28mm
12/03/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,400,CLEAR(ALASKA)18.5GMs 28mm
12/03/2021,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,400,CLEAR(ALASKA)9.2GMs 28mm
13/03/2021,M P AQUATECH,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
13/03/2021,M P AQUATECH,PET PREFORM,34,ALASKA,200,CLEAR(ALASKA)34GMs 28mm
13/03/2021,M P AQUATECH,PET PREFORM,18.5,ALASKA,100,CLEAR(ALASKA)18.5GMs 28mm
13/03/2021,M P AQUATECH,PET PREFORM,9.2,ALASKA,100,CLEAR(ALASKA)9.2GMs 28mm
15/03/2021,M P AQUATECH,PET PREFORM,18.5,ALASKA,400,CLEAR(ALASKA)18.5GMs 28mm
16/03/2021,BALAJI INDUSTRIES,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
16/03/2021,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,400,CLEAR(ALASKA)18.5GMs 28mm
16/03/2021,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,300,CLEAR(ALASKA)9.2GMs 28mm
18/03/2021,M P AQUATECH,PET PREFORM,18.5,ALASKA,300,CLEAR(ALASKA)18.5GMs 28mm
18/03/2021,M P AQUATECH,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
18/03/2021,M P AQUATECH,PET PREFORM,34,ALASKA,200,CLEAR(ALASKA)34GMs 28mm
18/03/2021,BALAJI INDUSTRIES,PET PREFORM,32,ALASKA,80,CLEAR(ALASKA)32GMs 28mm
19/03/2021,SARA INDUSTRIES,PET PREFORM,32,ALASKA,200,CLEAR(ALASKA)32GMs 28mm
19/03/2021,SYED WASIK ALI BLOWERS,PET PREFORM,18.5,ALASKA,360,CLEAR(ALASKA)18.5GMs 28mm
19/03/2021,SYED WASIK ALI BLOWERS,PET PREFORM,18.5,ALASKA,360,CLEAR(ALASKA)18.5GMs 28mm
19/03/2021,SYED WASIK ALI BLOWERS,PET PREFORM,18.5,ALASKA,10,CLEAR(ALASKA)18.5GMs 28mm
19/03/2021,SYED WASIK ALI BLOWERS,PET PREFORM,13.6,ALASKA,10,CLEAR(ALASKA)13.6GMs 28mm
19/03/2021,M P AQUATECH,PET PREFORM,18.5,ALASKA,400,CLEAR(ALASKA)18.5GMs 28mm
19/03/2021,M P AQUATECH,PET PREFORM,34,ALASKA,300,CLEAR(ALASKA)34GMs 28mm
19/03/2021,M P AQUATECH,PET PREFORM,9.2,ALASKA,100,CLEAR(ALASKA)9.2GMs 28mm
19/03/2021,MARUTI ENTERPRISES,PET PREFORM,18.5,ALASKA,200,CLEAR(ALASKA)18.5GMs 28mm
19/03/2021,MARUTI ENTERPRISES,PET PREFORM,13.6,ALASKA,200,CLEAR(ALASKA)13.6GMs 28mm
19/03/2021,MARUTI ENTERPRISES,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
19/03/2021,M P AQUATECH,PET PREFORM,13.6,ALASKA,200,CLEAR(ALASKA)13.6GMs 28mm
20/03/2021,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,600,CLEAR(ALASKA)18.5GMs 28mm
20/03/2021,BALAJI INDUSTRIES,PET PREFORM,13.6,ALASKA,200,CLEAR(ALASKA)13.6GMs 28mm
20/03/2021,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
22/03/2021,MASAR BEVERAGES     RAU,PET PREFORM,13.6,ALASKA,100,CLEAR(ALASKA)13.6GMs 28mm
22/03/2021,MASAR BEVERAGES     RAU,PET PREFORM,9.2,ALASKA,300,CLEAR(ALASKA)9.2GMs 28mm
22/03/2021,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,200,CLEAR(ALASKA)34GMs 28mm
22/03/2021,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,100,CLEAR(ALASKA)32GMs 28mm
23/03/2021,RIOG FOODS,PET PREFORM,18.5,ALASKA,400,CLEAR(ALASKA)18.5GMs 28mm
23/03/2021,RIOG FOODS,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
23/03/2021,RIOG FOODS,PET PREFORM,9.2,ALASKA,300,CLEAR(ALASKA)9.2GMs 28mm
24/03/2021,MASAR BEVERAGES     RAU,PET PREFORM,18.5,ALASKA,200,CLEAR(ALASKA)18.5GMs 28mm
24/03/2021,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,200,CLEAR(ALASKA)32GMs 28mm
24/03/2021,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,200,CLEAR(ALASKA)34GMs 28mm
24/03/2021,MASAR BEVERAGES     RAU,PET PREFORM,9.2,ALASKA,100,CLEAR(ALASKA)9.2GMs 28mm
25/03/2021,VINAYAK ENTERPRISES BYPASS,PET PREFORM,32,ALASKA,240,CLEAR(ALASKA)32GMs 28mm
26/03/2021,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,800,CLEAR(ALASKA)18.5GMs 28mm
26/03/2021,MASAR BEVERAGES     RAU,PET PREFORM,18.5,ALASKA,300,CLEAR(ALASKA)18.5GMs 28mm
26/03/2021,MASAR BEVERAGES     RAU,PET PREFORM,9.2,ALASKA,300,CLEAR(ALASKA)9.2GMs 28mm
26/03/2021,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,100,CLEAR(ALASKA)34GMs 28mm
26/03/2021,SAI SAMARTH BLOWERS,PET PREFORM,18.5,ALASKA,200,CLEAR(ALASKA)18.5GMs 28mm
26/03/2021,SAI SAMARTH BLOWERS,PET PREFORM,13.6,ALASKA,200,CLEAR(ALASKA)13.6GMs 28mm
26/03/2021,SAI SAMARTH BLOWERS,PET PREFORM,9.2,ALASKA,200,CLEAR(ALASKA)9.2GMs 28mm
26/03/2021,SAI SAMARTH BLOWERS,PET PREFORM,18.5,ALASKA,200,CLEAR(ALASKA)18.5GMs 28mm
26/03/2021,SAI SAMARTH BLOWERS,PET PREFORM,13.6,ALASKA,200,CLEAR(ALASKA)13.6GMs 28mm
26/03/2021,SAI SAMARTH BLOWERS,PET PREFORM,13.6,ALASKA,300,CLEAR(ALASKA)13.6GMs 28mm
